Time,Altitude,Pressure,Velocity,Temperature,Events,Voltages,DeltaT_x,VERTA_x,VERTASmooth_x,UTCTIME,ALT,LAT,LON,#SATS,FIX,HORZV,VERTV,HEAD,FLAGS,>40,>32,>24,RSSI,BATT,Altitude AGL,Launch detection,Apogee detection,Landing detection,Distance (feet),DeltaT_y,EWFeet,NSFeet,EWVel,NSVel,EWVelSmooth,NSVelSmooth,Zenith,TotalV,VERTA_y,HORZA,VERTASmooth_y,HORZASmooth,VERTA_NO_GRAVITY,DragA,DragA_Smooth
68.6,2244.716,931.2,-22.19048,82.4, -,8.751458,0.04999999999999716,0.9522000000000306,-15.646285714286673,Apr 13 2025 17:00:26.000 UTC,2566.2,0.006280000000003838,-0.0020499999999969987,16.0,3.0,24.0,-18.0,137.0,3.0,0.0,8.0,7.0,-44.0,3.702,2320.2,True,True,False,2372.6235,1.0,-653.9175642605094,2289.482016001399,22.32889243621787,-18.228360000605335,23.24027580262662,-13.020257142919295,126.86989764584402,30.0,2.0,-7.0,4.0602442043434294e-15,-2.857142857142857,32.20000000000001,32.9520864286315,32.67787229592536
68.65,2244.716,931.2,-22.19048,82.4, -,8.751458,0.05000000000001137,0.0,-7.755114285714795,Apr 13 2025 17:00:26.000 UTC,2566.2,0.006280000000003838,-0.0020499999999969987,16.0,3.0,24.0,-18.0,137.0,3.0,0.0,8.0,7.0,-44.0,3.702,2320.2,True,True,False,2372.6235,1.0,-653.9175642605094,2289.482016001399,22.32889243621787,-18.228360000605335,23.24027580262662,-13.020257142919295,126.86989764584402,30.0,2.0,-7.0,4.0602442043434294e-15,-2.857142857142857,32.20000000000001,32.9520864286315,32.67787229592536
68.7,2244.716,931.2,-22.19048,82.4, -,8.751458,0.04999999999999716,0.0,-15.646257142858103,Apr 13 2025 17:00:26.000 UTC,2566.2,0.006280000000003838,-0.0020499999999969987,16.0,3.0,24.0,-18.0,137.0,3.0,0.0,8.0,7.0,-44.0,3.702,2320.2,True,True,False,2372.6235,1.0,-653.9175642605094,2289.482016001399,22.32889243621787,-18.228360000605335,23.24027580262662,-13.020257142919295,126.86989764584402,30.0,2.0,-7.0,4.0602442043434294e-15,-2.857142857142857,32.20000000000001,32.9520864286315,32.67787229592536
68.75,2244.716,931.2,-22.19048,82.4, -,8.751458,0.04999999999999716,0.0,0.13602857142626995,Apr 13 2025 17:00:26.000 UTC,2566.2,0.006280000000003838,-0.0020499999999969987,16.0,3.0,24.0,-18.0,137.0,3.0,0.0,8.0,7.0,-44.0,3.702,2320.2,True,True,False,2372.6235,1.0,-653.9175642605094,2289.482016001399,22.32889243621787,-18.228360000605335,23.24027580262662,-13.020257142919295,126.86989764584402,30.0,2.0,-7.0,4.0602442043434294e-15,-2.857142857142857,32.20000000000001,32.9520864286315,32.67787229592536
68.8,2241.794,931.3,-22.19048,82.4, -,8.751458,0.04999999999999716,0.0,-7.891142857145614,Apr 13 2025 17:00:26.000 UTC,2566.2,0.006280000000003838,-0.0020499999999969987,16.0,3.0,24.0,-18.0,137.0,3.0,0.0,8.0,7.0,-44.0,3.702,2320.2,True,True,False,2372.6235,1.0,-653.9175642605094,2289.482016001399,22.32889243621787,-18.228360000605335,23.24027580262662,-13.020257142919295,126.86989764584402,30.0,2.0,-7.0,4.0602442043434294e-15,-2.857142857142857,32.20000000000001,32.9520864286315,32.67787229592536
68.85,2241.794,931.3,-24.95238,82.4, -,8.751458,0.04999999999999716,-55.238000000003154,-7.891142857145614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68.9,2241.794,931.3,-22.19048,82.4, -,8.751458,0.05000000000001137,55.23799999998745,-2.306218708067068e-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68.95,2238.87,931.4,-24.95238,82.4, -,8.751458,0.04999999999999716,-55.238000000003154,-7.891142857145614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69.0,2238.87,931.4,-24.95238,82.4, -,8.751458,0.04999999999999716,0.0,0.1360571428525686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69.05,2238.87,931.4,-22.19048,82.4, -,8.751458,0.04999999999999716,55.238000000003154,8.027199999995876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69.1,2235.948,931.5,-24.95238,82.4, -,8.751458,0.04999999999999716,-55.238000000003154,8.02722857142669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69.15,2235.948,931.5,-22.14286,82.4, -,8.751458,0.05000000000001137,56.19039999998728,15.918371428569998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69.2,2235.948,931.5,-22.14286,82.4, -,8.751458,0.04999999999999716,0.0,8.02719999999812,Apr 13 2025 17:00:27.000 UTC,2548.0,0.006230000000002178,-0.001999999999995339,16.0,3.0,21.0,-16.0,138.0,3.0,0.0,8.0,6.0,-36.0,3.702,2302.0,True,True,False,2351.5411,1.0,-637.9683553755539,2271.2536560007943,15.94920888495551,-18.22836000060488,19.594742344114852,-11.978636571530128,127.30394827798342,26.40075756488817,2.0,-3.0,4.0602442043434294e-15,-3.5714285714285716,32.20000000000001,32.33944959333725,32.65765667655541
69.25,2235.948,931.5,-19.38095,82.4, -,8.751458,0.04999999999999716,55.23820000000315,8.163285714281555,Apr 13 2025 17:00:27.000 UTC,2548.0,0.006230000000002178,-0.001999999999995339,16.0,3.0,21.0,-16.0,138.0,3.0,0.0,8.0,6.0,-36.0,3.702,2302.0,True,True,False,2351.5411,1.0,-637.9683553755539,2271.2536560007943,15.94920888495551,-18.22836000060488,19.594742344114852,-11.978636571530128,127.30394827798342,26.40075756488817,2.0,-3.0,4.0602442043434294e-15,-3.5714285714285716,32.20000000000001,32.33944959333725,32.65765667655541
69.3,2235.948,931.5,-19.38095,82.4, -,8.751458,0.04999999999999716,0.0,16.05442857142486,Apr 13 2025 17:00:27.000 UTC,2548.0,0.006230000000002178,-0.001999999999995339,16.0,3.0,21.0,-16.0,138.0,3.0,0.0,8.0,6.0,-36.0,3.702,2302.0,True,True,False,2351.5411,1.0,-637.9683553755539,2271.2536560007943,15.94920888495551,-18.22836000060488,19.594742344114852,-11.978636571530128,127.30394827798342,26.40075756488817,2.0,-3.0,4.0602442043434294e-15,-3.5714285714285716,32.20000000000001,32.33944959333725,32.65765667655541
69.35,2233.027,931.6,-22.14286,82.4, -,8.751458,0.04999999999999716,-55.23820000000315,15.918371428569987,Apr 13 2025 17:00:27.000 UTC,2548.0,0.006230000000002178,-0.001999999999995339,16.0,3.0,21.0,-16.0,138.0,3.0,0.0,8.0,6.0,-36.0,3.702,2302.0,True,True,False,2351.5411,1.0,-637.9683553755539,2271.2536560007943,15.94920888495551,-18.22836000060488,19.594742344114852,-11.978636571530128,127.30394827798342,26.40075756488817,2.0,-3.0,4.0602442043434294e-15,-3.5714285714285716,32.20000000000001,32.33944959333725,32.65765667655541
69.4,2233.027,931.6,-19.33333,82.4, -,8.751458,0.05000000000001137,56.1905999999872,15.918371428569987,Apr 13 2025 17:00:27.000 UTC,2548.0,0.006230000000002178,-0.001999999999995339,16.0,3.0,21.0,-16.0,138.0,3.0,0.0,8.0,6.0,-36.0,3.702,2302.0,True,True,False,2351.5411,1.0,-637.9683553755539,2271.2536560007943,15.94920888495551,-18.22836000060488,19.594742344114852,-11.978636571530128,127.30394827798342,26.40075756488817,2.0,-3.0,4.0602442043434294e-15,-3.5714285714285716,32.20000000000001,32.33944959333725,32.65765667655541
69.45,2233.027,931.6,-19.33333,82.4, -,8.751458,0.04999999999999716,0.0,15.918371428569987,Apr 13 2025 17:00:27.000 UTC,2548.0,0.006230000000002178,-0.001999999999995339,16.0,3.0,21.0,-16.0,138.0,3.0,0.0,8.0,6.0,-36.0,3.702,2302.0,True,True,False,2351.5411,1.0,-637.9683553755539,2271.2536560007943,15.94920888495551,-18.22836000060488,19.594742344114852,-11.978636571530128,127.30394827798342,26.40075756488817,2.0,-3.0,4.0602442043434294e-15,-3.5714285714285716,32.20000000000001,32.33944959333725,32.65765667655541
69.5,2233.027,931.6,-16.57143,82.4, -,8.751458,0.04999999999999716,55.238000000003154,15.918371428569987,Apr 13 2025 17:00:27.000 UTC,2548.0,0.006230000000002178,-0.001999999999995339,16.0,3.0,21.0,-16.0,138.0,3.0,0.0,8.0,6.0,-36.0,3.702,2302.0,True,True,False,2351.5411,1.0,-637.9683553755539,2271.2536560007943,15.94920888495551,-18.22836000060488,19.594742344114852,-11.978636571530128,127.30394827798342,26.40075756488817,2.0,-3.0,4.0602442043434294e-15,-3.5714285714285716,32.20000000000001,32.33944959333725,32.65765667655541
69.55,2233.027,931.6,-16.57143,82.4, -,8.751458,0.04999999999999716,0.0,31.700685714285168,Apr 13 2025 17:00:27.000 UTC,2548.0,0.006230000000002178,-0.001999999999995339,16.0,3.0,21.0,-16.0,138.0,3.0,0.0,8.0,6.0,-36.0,3.702,2302.0,True,True,False,2351.5411,1.0,-637.9683553755539,2271.2536560007943,15.94920888495551,-18.22836000060488,19.594742344114852,-11.978636571530128,127.30394827798342,26.40075756488817,2.0,-3.0,4.0602442043434294e-15,-3.5714285714285716,32.20000000000001,32.33944959333725,32.65765667655541
69.6,2233.027,931.6,-13.80952,82.4, -,8.751458,0.04999999999999716,55.23820000000315,15.782314285715122,Apr 13 2025 17:00:27.000 UTC,2548.0,0.006230000000002178,-0.001999999999995339,16.0,3.0,21.0,-16.0,138.0,3.0,0.0,8.0,6.0,-36.0,3.702,2302.0,True,True,False,2351.5411,1.0,-637.9683553755539,2271.2536560007943,15.94920888495551,-18.22836000060488,19.594742344114852,-11.978636571530128,127.30394827798342,26.40075756488817,2.0,-3.0,4.0602442043434294e-15,-3.5714285714285716,32.20000000000001,32.33944959333725,32.65765667655541
69.65,2230.104,931.7,-13.80952,82.4, -,8.751458,0.05000000000001137,0.0,15.782314285715122,Apr 13 2025 17:00:27.000 UTC,2548.0,0.006230000000002178,-0.001999999999995339,16.0,3.0,21.0,-16.0,138.0,3.0,0.0,8.0,6.0,-36.0,3.702,2302.0,True,True,False,2351.5411,1.0,-637.9683553755539,2271.2536560007943,15.94920888495551,-18.22836000060488,19.594742344114852,-11.978636571530128,127.30394827798342,26.40075756488817,2.0,-3.0,4.0602442043434294e-15,-3.5714285714285716,32.20000000000001,32.33944959333725,32.65765667655541
69.7,2233.027,931.6,-11.04762,82.4, -,8.751458,0.04999999999999716,55.23800000000312,15.782314285715119,Apr 13 2025 17:00:27.000 UTC,2548.0,0.006230000000002178,-0.001999999999995339,16.0,3.0,21.0,-16.0,138.0,3.0,0.0,8.0,6.0,-36.0,3.702,2302.0,True,True,False,2351.5411,1.0,-637.9683553755539,2271.2536560007943,15.94920888495551,-18.22836000060488,19.594742344114852,-11.978636571530128,127.30394827798342,26.40075756488817,2.0,-3.0,4.0602442043434294e-15,-3.5714285714285716,32.20000000000001,32.33944959333725,32.65765667655541
69.75,2230.104,931.7,-13.80952,82.4, -,8.751458,0.04999999999999716,-55.23800000000312,15.782314285715119,Apr 13 2025 17:00:27.000 UTC,2548.0,0.006230000000002178,-0.001999999999995339,16.0,3.0,21.0,-16.0,138.0,3.0,0.0,8.0,6.0,-36.0,3.702,2302.0,True,True,False,2351.5411,1.0,-637.9683553755539,2271.2536560007943,15.94920888495551,-18.22836000060488,19.594742344114852,-11.978636571530128,127.30394827798342,26.40075756488817,2.0,-3.0,4.0602442043434294e-15,-3.5714285714285716,32.20000000000001,32.33944959333725,32.65765667655541
69.8,2230.104,931.7,-13.80952,82.4, -,8.751458,0.04999999999999716,0.0,-6.293378516732316e-14,Apr 13 2025 17:00:27.000 UTC,2548.0,0.006230000000002178,-0.001999999999995339,16.0,3.0,21.0,-16.0,138.0,3.0,0.0,8.0,6.0,-36.0,3.702,2302.0,True,True,False,2351.5411,1.0,-637.9683553755539,2271.2536560007943,15.94920888495551,-18.22836000060488,19.594742344114852,-11.978636571530128,127.30394827798342,26.40075756488817,2.0,-3.0,4.0602442043434294e-15,-3.5714285714285716,32.20000000000001,32.33944959333725,32.65765667655541
69.85,2230.104,931.7,-11.04762,82.4, -,8.751458,0.04999999999999716,55.23800000000312,7.891142857143239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69.9,2230.104,931.7,-11.04762,82.4, -,8.751458,0.05000000000001137,0.0,-6.293378516732316e-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69.95,2227.183,931.8,-13.80952,82.4, -,8.751458,0.04999999999999716,-55.23800000000312,-6.293378516732316e-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70.0,2227.183,931.8,-11.04762,82.4, -,8.751458,0.04999999999999716,55.23800000000312,7.891142857140997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70.05,2227.183,931.8,-11.04762,82.4, -,8.751458,0.04999999999999716,0.0,-2.306218708067068e-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70.1,2224.26,931.9,-13.80952,82.4, -,8.751458,0.04999999999999716,-55.23800000000312,-2.306218708067068e-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70.15,2224.26,931.9,-11.04762,82.4, -,8.751458,0.05000000000001137,55.237999999987416,7.891142857140997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70.2,2224.26,931.9,-11.04762,82.4, -,8.751458,0.04999999999999716,0.0,-7.891142857145609,Apr 13 2025 17:00:28.000 UTC,2532.8,0.0061900000000036925,-0.001959999999996853,16.0,3.0,13.0,-17.0,143.0,3.0,0.0,9.0,5.0,-38.0,3.701,2286.8,True,True,False,2335.1199,1.0,-625.208988268496,2256.6709680013464,12.75936710705787,-14.582687999447899,15.949208884307902,-11.457826285650558,142.59464336859145,21.400934559032695,-1.0,-8.0,0.14285714285714693,-3.142857142857143,32.34285714285715,33.31756906143163,32.62869141374682
70.25,2224.26,931.9,-11.04762,82.4, -,8.751458,0.04999999999999716,0.0,-4.549503630966813e-12,Apr 13 2025 17:00:28.000 UTC,2532.8,0.0061900000000036925,-0.001959999999996853,16.0,3.0,13.0,-17.0,143.0,3.0,0.0,9.0,5.0,-38.0,3.701,2286.8,True,True,False,2335.1199,1.0,-625.208988268496,2256.6709680013464,12.75936710705787,-14.582687999447899,15.949208884307902,-11.457826285650558,142.59464336859145,21.400934559032695,-1.0,-8.0,0.14285714285714693,-3.142857142857143,32.34285714285715,33.31756906143163,32.62869141374682
70.3,2224.26,931.9,-11.04762,82.4, -,8.751458,0.04999999999999716,0.0,-4.549503630966813e-12,Apr 13 2025 17:00:28.000 UTC,2532.8,0.0061900000000036925,-0.001959999999996853,16.0,3.0,13.0,-17.0,143.0,3.0,0.0,9.0,5.0,-38.0,3.701,2286.8,True,True,False,2335.1199,1.0,-625.208988268496,2256.6709680013464,12.75936710705787,-14.582687999447899,15.949208884307902,-11.457826285650558,142.59464336859145,21.400934559032695,-1.0,-8.0,0.14285714285714693,-3.142857142857143,32.34285714285715,33.31756906143163,32.62869141374682
70.35,2221.34,932.0,-13.80952,82.4, -,8.751458,0.04999999999999716,-55.23800000000312,-7.891142857145609,Apr 13 2025 17:00:28.000 UTC,2532.8,0.0061900000000036925,-0.001959999999996853,16.0,3.0,13.0,-17.0,143.0,3.0,0.0,9.0,5.0,-38.0,3.701,2286.8,True,True,False,2335.1199,1.0,-625.208988268496,2256.6709680013464,12.75936710705787,-14.582687999447899,15.949208884307902,-11.457826285650558,142.59464336859145,21.400934559032695,-1.0,-8.0,0.14285714285714693,-3.142857142857143,32.34285714285715,33.31756906143163,32.62869141374682
70.4,2221.34,932.0,-11.04762,82.4, -,8.751458,0.05000000000001137,55.237999999987416,-15.782314285717487,Apr 13 2025 17:00:28.000 UTC,2532.8,0.0061900000000036925,-0.001959999999996853,16.0,3.0,13.0,-17.0,143.0,3.0,0.0,9.0,5.0,-38.0,3.701,2286.8,True,True,False,2335.1199,1.0,-625.208988268496,2256.6709680013464,12.75936710705787,-14.582687999447899,15.949208884307902,-11.457826285650558,142.59464336859145,21.400934559032695,-1.0,-8.0,0.14285714285714693,-3.142857142857143,32.34285714285715,33.31756906143163,32.62869141374682
70.45,2218.42,932.1,-13.80952,82.4, -,8.751458,0.04999999999999716,-55.23800000000312,-15.782314285717487,Apr 13 2025 17:00:28.000 UTC,2532.8,0.0061900000000036925,-0.001959999999996853,16.0,3.0,13.0,-17.0,143.0,3.0,0.0,9.0,5.0,-38.0,3.701,2286.8,True,True,False,2335.1199,1.0,-625.208988268496,2256.6709680013464,12.75936710705787,-14.582687999447899,15.949208884307902,-11.457826285650558,142.59464336859145,21.400934559032695,-1.0,-8.0,0.14285714285714693,-3.142857142857143,32.34285714285715,33.31756906143163,32.62869141374682
70.5,2218.42,932.1,-13.80952,82.4, -,8.751458,0.04999999999999716,0.0,-15.782314285717487,Apr 13 2025 17:00:28.000 UTC,2532.8,0.0061900000000036925,-0.001959999999996853,16.0,3.0,13.0,-17.0,143.0,3.0,0.0,9.0,5.0,-38.0,3.701,2286.8,True,True,False,2335.1199,1.0,-625.208988268496,2256.6709680013464,12.75936710705787,-14.582687999447899,15.949208884307902,-11.457826285650558,142.59464336859145,21.400934559032695,-1.0,-8.0,0.14285714285714693,-3.142857142857143,32.34285714285715,33.31756906143163,32.62869141374682
70.55,2215.498,932.2,-16.57143,82.4, -,8.770906,0.04999999999999716,-55.23820000000315,-7.891171428574184,Apr 13 2025 17:00:28.000 UTC,2532.8,0.0061900000000036925,-0.001959999999996853,16.0,3.0,13.0,-17.0,143.0,3.0,0.0,9.0,5.0,-38.0,3.701,2286.8,True,True,False,2335.1199,1.0,-625.208988268496,2256.6709680013464,12.75936710705787,-14.582687999447899,15.949208884307902,-11.457826285650558,142.59464336859145,21.400934559032695,-1.0,-8.0,0.14285714285714693,-3.142857142857143,32.34285714285715,33.31756906143163,32.62869141374682
70.6,2215.498,932.2,-16.57143,82.4, -,8.770906,0.04999999999999716,0.0,-23.673457142858553,Apr 13 2025 17:00:28.000 UTC,2532.8,0.0061900000000036925,-0.001959999999996853,16.0,3.0,13.0,-17.0,143.0,3.0,0.0,9.0,5.0,-38.0,3.701,2286.8,True,True,False,2335.1199,1.0,-625.208988268496,2256.6709680013464,12.75936710705787,-14.582687999447899,15.949208884307902,-11.457826285650558,142.59464336859145,21.400934559032695,-1.0,-8.0,0.14285714285714693,-3.142857142857143,32.34285714285715,33.31756906143163,32.62869141374682
70.65,2215.498,932.2,-16.57143,82.4, -,8.770906,0.05000000000001137,0.0,-7.891171428571941,Apr 13 2025 17:00:28.000 UTC,2532.8,0.0061900000000036925,-0.001959999999996853,16.0,3.0,13.0,-17.0,143.0,3.0,0.0,9.0,5.0,-38.0,3.701,2286.8,True,True,False,2335.1199,1.0,-625.208988268496,2256.6709680013464,12.75936710705787,-14.582687999447899,15.949208884307902,-11.457826285650558,142.59464336859145,21.400934559032695,-1.0,-8.0,0.14285714285714693,-3.142857142857143,32.34285714285715,33.31756906143163,32.62869141374682
70.7,2212.578,932.3,-16.57143,82.4, -,8.770906,0.04999999999999716,0.0,-7.891171428571941,Apr 13 2025 17:00:28.000 UTC,2532.8,0.0061900000000036925,-0.001959999999996853,16.0,3.0,13.0,-17.0,143.0,3.0,0.0,9.0,5.0,-38.0,3.701,2286.8,True,True,False,2335.1199,1.0,-625.208988268496,2256.6709680013464,12.75936710705787,-14.582687999447899,15.949208884307902,-11.457826285650558,142.59464336859145,21.400934559032695,-1.0,-8.0,0.14285714285714693,-3.142857142857143,32.34285714285715,33.31756906143163,32.62869141374682
70.75,2212.578,932.3,-19.33333,82.4, -,8.770906,0.04999999999999716,-55.238000000003154,-6.293378516732316e-14,Apr 13 2025 17:00:28.000 UTC,2532.8,0.0061900000000036925,-0.001959999999996853,16.0,3.0,13.0,-17.0,143.0,3.0,0.0,9.0,5.0,-38.0,3.701,2286.8,True,True,False,2335.1199,1.0,-625.208988268496,2256.6709680013464,12.75936710705787,-14.582687999447899,15.949208884307902,-11.457826285650558,142.59464336859145,21.400934559032695,-1.0,-8.0,0.14285714285714693,-3.142857142857143,32.34285714285715,33.31756906143163,32.62869141374682
70.8,2212.578,932.3,-16.57143,82.4, -,8.770906,0.04999999999999716,55.238000000003154,-7.891142857143371,Apr 13 2025 17:00:28.000 UTC,2532.8,0.0061900000000036925,-0.001959999999996853,16.0,3.0,13.0,-17.0,143.0,3.0,0.0,9.0,5.0,-38.0,3.701,2286.8,True,True,False,2335.1199,1.0,-625.208988268496,2256.6709680013464,12.75936710705787,-14.582687999447899,15.949208884307902,-11.457826285650558,142.59464336859145,21.400934559032695,-1.0,-8.0,0.14285714285714693,-3.142857142857143,32.34285714285715,33.31756906143163,32.62869141374682
70.85,2212.578,932.3,-16.57143,82.4, -,8.770906,0.04999999999999716,0.0,-6.293378516732316e-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70.9,2212.578,932.3,-16.57143,82.4, -,8.770906,0.05000000000001137,0.0,-6.293378516732316e-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70.95,2209.657,932.4,-19.33333,82.4, -,8.770906,0.04999999999999716,-55.238000000003154,7.891142857143245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71.0,2209.657,932.4,-16.57143,82.4, -,8.770906,0.04999999999999716,55.238000000003154,-6.293378516732316e-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71.05,2209.657,932.4,-16.57143,82.4, -,8.770906,0.04999999999999716,0.0,-6.293378516732316e-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71.1,2209.657,932.4,-16.57143,82.4, -,8.770906,0.04999999999999716,0.0,-6.293378516732316e-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71.15,2206.738,932.5,-16.57143,82.4, -,8.770906,0.05000000000001137,0.0,7.891142857143245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71.2,2206.738,932.5,-16.57143,82.4, -,8.770906,0.04999999999999716,0.0,0.0,Apr 13 2025 17:00:29.000 UTC,2516.5,0.006160000000001276,-0.0019300000000015416,16.0,3.0,11.0,-15.0,122.0,3.0,0.0,10.0,3.0,-45.0,3.701,2270.5,True,True,False,2323.3492,1.0,-615.639462939336,2245.7339520004653,9.569525329160001,-10.937016000881158,13.670750472171417,-8.853774857362753,143.7461622625552,18.601075237738275,2.0,-2.0,0.28571428571428975,-2.0,32.485714285714295,32.54722158115899,32.54314742599167
71.25,2206.738,932.5,-16.57143,82.4, -,8.770906,0.04999999999999716,0.0,0.0,Apr 13 2025 17:00:29.000 UTC,2516.5,0.006160000000001276,-0.0019300000000015416,16.0,3.0,11.0,-15.0,122.0,3.0,0.0,10.0,3.0,-45.0,3.701,2270.5,True,True,False,2323.3492,1.0,-615.639462939336,2245.7339520004653,9.569525329160001,-10.937016000881158,13.670750472171417,-8.853774857362753,143.7461622625552,18.601075237738275,2.0,-2.0,0.28571428571428975,-2.0,32.485714285714295,32.54722158115899,32.54314742599167
71.3,2206.738,932.5,-16.57143,82.4, -,8.770906,0.04999999999999716,0.0,0.0,Apr 13 2025 17:00:29.000 UTC,2516.5,0.006160000000001276,-0.0019300000000015416,16.0,3.0,11.0,-15.0,122.0,3.0,0.0,10.0,3.0,-45.0,3.701,2270.5,True,True,False,2323.3492,1.0,-615.639462939336,2245.7339520004653,9.569525329160001,-10.937016000881158,13.670750472171417,-8.853774857362753,143.7461622625552,18.601075237738275,2.0,-2.0,0.28571428571428975,-2.0,32.485714285714295,32.54722158115899,32.54314742599167
71.35,2206.738,932.5,-16.57143,82.4, -,8.770906,0.04999999999999716,0.0,0.0,Apr 13 2025 17:00:29.000 UTC,2516.5,0.006160000000001276,-0.0019300000000015416,16.0,3.0,11.0,-15.0,122.0,3.0,0.0,10.0,3.0,-45.0,3.701,2270.5,True,True,False,2323.3492,1.0,-615.639462939336,2245.7339520004653,9.569525329160001,-10.937016000881158,13.670750472171417,-8.853774857362753,143.7461622625552,18.601075237738275,2.0,-2.0,0.28571428571428975,-2.0,32.485714285714295,32.54722158115899,32.54314742599167
71.4,2203.819,932.6,-16.57143,82.4, -,8.770906,0.05000000000001137,0.0,0.0,Apr 13 2025 17:00:29.000 UTC,2516.5,0.006160000000001276,-0.0019300000000015416,16.0,3.0,11.0,-15.0,122.0,3.0,0.0,10.0,3.0,-45.0,3.701,2270.5,True,True,False,2323.3492,1.0,-615.639462939336,2245.7339520004653,9.569525329160001,-10.937016000881158,13.670750472171417,-8.853774857362753,143.7461622625552,18.601075237738275,2.0,-2.0,0.28571428571428975,-2.0,32.485714285714295,32.54722158115899,32.54314742599167
