Time,Altitude,Pressure,Velocity,Temperature,Events,Voltages
0.00,-1.412171E-06,1010.60,0,83.3, -,8.770906
0.05,8.207794,1010.30,7.809524,83.3, -,8.770906
0.10,16.41756,1010.00,15.61905,83.3, -,8.770906
0.15,24.62931,1009.70,23.42857,83.3, -,8.770906
0.20,35.58249,1009.30,33.85714,83.3, -,8.770906
0.25,41.06039,1009.10,39.09524,83.3, -,8.770906
0.30,52.01718,1008.70,49.52381,83.3, -,8.770906
0.35,60.23749,1008.40,57.33333,83.3, -,8.770906
0.40,71.2021,1008.00,67.7619,83.3, -,8.770906
0.45,82.17024,1007.60,78.19048,83.3, -,8.770906
0.50,90.39783,1007.30,86.04762,83.3, -,8.770906
0.55,98.62739,1007.00,93.90476,83.12, -,8.770906
0.60,115.0925,1006.40,109.5714,83.12, -,8.770906
0.65,126.0747,1006.00,120.0476,83.12, -,8.770906
0.70,134.3129,1005.70,127.9048,83.12, -,8.770906
0.75,148.0482,1005.20,141,83.12, -,8.770906
0.80,167.2872,1004.50,159.3333,83.12, -,8.770906
0.85,178.2863,1004.10,169.8095,83.12, -,8.770906
0.90,189.2872,1003.70,180.2857,83.12, -,8.770906
0.95,203.0447,1003.20,193.381,83.12, -,8.770906
1.00,225.0678,1002.40,214.3333,83.12, -,8.770906
1.05,236.0855,1002.00,224.8095,83.12, -,8.770906
1.10,252.6171,1001.40,232.7619,83.12, -,8.770906
1.15,269.1584,1000.80,240.7143,83.12, -,8.770906
1.20,288.4659,1000.10,251.2857,83.12, -,8.770906
1.25,305.023,999.50,256.619,83.12, -,8.770906
1.30,324.3508,998.80,269.8095,83.12, -,8.770906
1.35,343.6896,998.10,277.8095,83.12, -,8.770906
1.40,365.8039,997.30,291.0476,83.12, -,8.770906
1.45,385.1662,996.60,299.0476,83.12, -,8.770906
1.50,410.0754,995.70,312.3333,82.94, -,8.770906
1.55,429.463,995.00,322.9524,82.94, -,8.770906
1.60,448.8616,994.30,333.5714,82.94, -,8.770906
1.65,468.2713,993.60,336.381,82.94, -,8.770906
1.70,490.4666,992.80,347.0476,82.94, -,8.770906
1.75,509.9001,992.10,357.7143,82.94, -,8.770906
1.80,532.1226,991.30,365.7619,82.94, -,8.770906
1.85,557.1396,990.40,371.2381,82.94, -,8.770906
1.90,579.3947,989.60,381.9524,82.94, -,8.770906
1.95,601.6627,988.80,392.6667,82.94, -,8.770906
2.00,626.7309,987.90,403.4286,82.94, -,8.770906
2.05,651.8194,987.00,406.381,82.94, -,8.770906
2.10,679.7164,986.00,422.4762,82.94, -,8.770906
2.15,704.8441,985.10,430.6667,82.94, -,8.770906
2.20,735.5793,984.00,444.1905,82.94, -,8.770906
2.25,757.95,983.20,447.0952,82.94, -,8.770906
2.30,785.9343,982.20,458,82.94, -,8.770906
2.35,811.1406,981.30,463.5714,82.94, -,8.770906
2.40,836.364,980.40,469.1429,82.94, -,8.770906
2.45,861.6078,979.50,472.1429,82.94, -,8.770906
2.50,892.4854,978.40,483.1429,82.94, -,8.770906
2.55,917.7711,977.50,483.5238,82.94, -,8.770906
2.60,940.262,976.70,486.4762,82.94, -,8.770906
2.65,962.7679,975.90,489.4286,82.94, -,8.770906
2.70,985.2905,975.10,492.381,82.94, -,8.770906
2.75,1010.644,974.20,495.381,82.94, -,8.770906
2.80,1030.377,973.50,495.6667,82.94, -,8.770906
2.85,1044.479,973.00,487.9524,82.94, -,8.770906
2.90,1069.879,972.10,488.3333,82.94, -,8.770906
2.95,1092.471,971.30,488.6667,82.94, -,8.770906
3.00,1115.078,970.50,489,82.94, -,8.770906
3.05,1140.53,969.60,489.381,82.94, -,8.770906
3.10,1160.338,968.90,484.3333,82.94, -,8.770906
3.15,1180.158,968.20,476.619,82.94, -,8.770906
3.20,1202.824,967.40,474.2381,82.94, -,8.770906
3.25,1222.67,966.70,463.8571,82.94, -,8.770906
3.30,1245.364,965.90,464.1905,82.94, -,8.770906
3.35,1270.915,965.00,461.8571,82.94, -,8.770906
3.40,1296.484,964.10,462.1905,82.94, -,8.770906
3.45,1313.54,963.50,454.4286,82.94, -,8.770906
3.50,1327.761,963.00,443.9048,82.76, -,8.770906
3.55,1347.68,962.30,433.4286,82.76, -,8.770906
3.60,1373.306,961.40,433.7619,82.76, -,8.770906
3.65,1393.252,960.70,431.3333,82.76, -,8.770906
3.70,1413.21,960.00,428.9048,82.76, -,8.770906
3.75,1430.325,959.40,423.7619,82.76, -,8.770906
3.80,1456.015,958.50,424.0952,82.76, -,8.770906
3.85,1473.152,957.90,421.619,82.76, -,8.770906
3.90,1493.157,957.20,427.2381,82.76, -,8.770906
3.95,1516.034,956.40,424.8571,82.76, -,8.770906
4.00,1536.064,955.70,422.4286,82.76, -,8.770906
4.05,1556.106,955.00,420,82.76, -,8.770906
4.10,1581.893,954.10,420.3333,82.76, -,8.770906
4.15,1601.96,953.40,420.5714,82.76, -,8.770906
4.20,1622.042,952.70,420.8571,82.76, -,8.770906
4.25,1639.265,952.10,415.6667,82.76, -,8.770906
4.30,1659.367,951.40,415.9048,82.76, -,8.770906
4.35,1679.482,950.70,413.4286,82.76, -,8.770906
4.40,1702.485,949.90,411,82.76, -,8.770906
4.45,1722.627,949.20,405.8571,82.76, -,8.770906
4.50,1739.901,948.60,406.0476,82.76, -,8.770906
4.55,1757.183,948.00,409,82.58, -,8.770906
4.60,1777.357,947.30,409.2381,82.58, -,8.770906
4.65,1794.657,946.70,401.2857,82.58, -,8.770906
4.70,1809.082,946.20,396,82.58, -,8.770906
4.75,1826.401,945.60,393.4762,82.58, -,8.770906
4.80,1858.172,944.50,407.4286,82.58, -,8.770906
4.85,1875.514,943.90,399.4762,82.58, -,8.770906
4.90,1889.973,943.40,396.9048,82.58, -,8.770906
4.95,1910.227,942.70,397.1429,82.58, -,8.770906
5.00,1933.388,941.90,397.381,82.58, -,8.770906
5.05,1950.771,941.30,394.8571,82.58, -,8.770906
5.10,1968.161,940.70,392.3333,82.58, -,8.770906
5.15,1982.66,940.20,381.5714,82.58, -,8.770906
5.20,1997.165,939.70,376.2857,82.58, -,8.770906
5.25,2014.581,939.10,373.7143,82.58, -,8.770906
5.30,2032.004,938.50,373.9048,82.58, -,8.770906
5.35,2049.436,937.90,371.381,82.58, -,8.770906
5.40,2069.785,937.20,371.619,82.58, -,8.770906
5.45,2084.328,936.70,363.5714,82.58, -,8.770906
5.50,2104.699,936.00,363.7619,82.58, -,8.770906
5.55,2122.169,935.40,363.9524,82.58, -,8.770906
5.60,2142.563,934.70,366.9048,82.58, -,8.770906
5.65,2157.137,934.20,361.5714,82.58, -,8.770906
5.70,2177.552,933.50,364.5238,82.58, -,8.770906
5.75,2195.06,932.90,367.4762,82.58, -,8.770906
5.80,2215.498,932.20,370.4762,82.58, -,8.770906
5.85,2233.027,931.60,356.9524,82.58, -,8.770906
5.90,2247.641,931.10,354.3333,82.58, -,8.770906
5.95,2265.185,930.50,357.2857,82.58, -,8.770906
6.00,2279.812,930.00,351.9524,82.58, -,8.770906
6.05,2297.373,929.40,346.619,82.58, -,8.770906
6.10,2314.945,928.80,346.7619,82.58, -,8.770906
6.15,2332.524,928.20,346.9524,82.58, -,8.770906
6.20,2350.115,927.60,349.9048,82.58, -,8.770906
6.25,2364.779,927.10,350.0476,82.58, -,8.770906
6.30,2382.384,926.50,350.2381,82.58, -,8.770906
6.35,2397.063,926.00,347.6667,82.58, -,8.770906
6.40,2411.748,925.50,345.0476,82.58, -,8.770906
6.45,2426.44,925.00,339.6667,82.58, -,8.770906
6.50,2441.138,924.50,339.8095,82.58, -,8.770906
6.55,2458.783,923.90,337.2381,82.4, -,8.770906
6.60,2473.496,923.40,334.619,82.4, -,8.770906
6.65,2488.214,922.90,329.1905,82.4, -,8.770906
6.70,2502.939,922.40,329.381,82.4, -,8.770906
6.75,2514.725,922.00,321.1905,82.4, -,8.770906
6.80,2535.358,921.30,324.1905,82.4, -,8.770906
6.85,2550.104,920.80,318.7619,82.4, -,8.770906
6.90,2567.807,920.20,318.9048,82.4, -,8.770906
6.95,2582.567,919.70,319.0476,82.4, -,8.770906
7.00,2600.289,919.10,319.1905,82.4, -,8.770906
7.05,2615.063,918.60,319.2857,82.4, -,8.770906
7.10,2629.844,918.10,316.6667,82.4, -,8.770906
7.15,2641.673,917.70,311.2381,82.4, -,8.770906
7.20,2656.465,917.20,308.5714,82.4, -,8.770906
7.25,2671.265,916.70,305.9048,82.4, -,8.770906
7.30,2686.07,916.20,306.0476,82.4, -,8.770906
7.35,2700.883,915.70,303.381,82.4, -,8.770906
7.40,2715.701,915.20,303.4762,82.4, -,8.770906
7.45,2730.527,914.70,303.619,82.4, -,8.770906
7.50,2742.393,914.30,300.9048,82.4, -,8.770906
7.55,2757.23,913.80,301.0476,82.4, -,8.770906
7.60,2772.073,913.30,298.381,82.4, -,8.770906
7.65,2786.924,912.80,298.5238,82.4, -,8.770906
7.70,2801.781,912.30,298.6667,82.4, -,8.770906
7.75,2816.644,911.80,298.7619,82.4, -,8.770906
7.80,2831.514,911.30,301.6667,82.4, -,8.770906
7.85,2843.414,910.90,293.3333,82.4, -,8.770906
7.90,2858.296,910.40,293.4762,82.4, -,8.770906
7.95,2870.208,910.00,287.9524,82.4, -,8.770906
8.00,2882.123,909.60,285.2381,82.4, -,8.770906
8.05,2894.041,909.20,279.7143,82.4, -,8.770906
8.10,2911.928,908.60,282.7143,82.4, -,8.770906
8.15,2923.856,908.20,280,82.4, -,8.770906
8.20,2938.774,907.70,282.9048,82.4, -,8.770906
8.25,2953.699,907.20,283,82.4, -,8.770906
8.30,2965.644,906.80,280.2857,82.4, -,8.770906
8.35,2977.592,906.40,277.5714,82.4, -,8.770906
8.40,2989.545,906.00,274.8571,82.4, -,8.770906
8.45,3001.503,905.60,272.1429,82.4, -,8.770906
8.50,3010.473,905.30,266.5238,82.4, -,8.770906
8.55,3022.437,904.90,266.619,82.4, -,8.770906
8.60,3034.407,904.50,263.8571,82.4, -,8.770906
8.65,3046.381,904.10,261.0952,82.4, -,8.770906
8.70,3061.354,903.60,261.1905,82.4, -,8.770906
8.75,3073.335,903.20,258.4762,82.4, -,8.770906
8.80,3085.323,902.80,255.7619,82.4, -,8.770906
8.85,3097.314,902.40,253.0476,82.4, -,8.770906
8.90,3109.31,902.00,253.1429,82.4, -,8.770906
8.95,3121.311,901.60,250.381,82.4, -,8.770906
9.00,3130.314,901.30,247.619,82.4, -,8.770906
9.05,3142.32,900.90,247.7143,82.4, -,8.770906
9.10,3154.333,900.50,247.8095,82.4, -,8.770906
9.15,3166.35,900.10,242.1905,82.4, -,8.770906
9.20,3178.37,899.70,242.2381,82.4, -,8.770906
9.25,3187.388,899.40,236.619,82.4, -,8.770906
9.30,3199.417,899.00,233.9048,82.4, -,8.770906
9.35,3211.45,898.60,234,82.4, -,8.770906
9.40,3223.486,898.20,234.0952,82.4, -,8.770906
9.45,3235.528,897.80,234.1905,82.4, -,8.770906
9.50,3247.572,897.40,234.2857,82.4, -,8.751458
9.55,3256.611,897.10,234.381,82.4, -,8.751458
9.60,3265.65,896.80,231.619,82.4, -,8.751458
9.65,3277.705,896.40,231.7143,82.4, -,8.751458
9.70,3289.767,896.00,231.8095,82.4, -,8.751458
9.75,3298.815,895.70,226.1905,82.4, -,8.751458
9.80,3307.865,895.40,223.381,82.4, -,8.751458
9.85,3316.92,895.10,220.5714,82.4, -,8.751458
9.90,3328.994,894.70,220.619,82.4, -,8.751458
9.95,3338.053,894.40,217.8095,82.4, -,8.751458
10.00,3347.116,894.10,215,82.4, -,8.751458
10.05,3359.201,893.70,217.9524,82.4, -,8.751458
10.10,3368.268,893.40,215.1429,82.4, -,8.751458
10.15,3377.339,893.10,212.3333,82.4, -,8.751458
10.20,3386.411,892.80,209.5238,82.4, -,8.751458
10.25,3398.51,892.40,209.619,82.4, -,8.751458
10.30,3407.59,892.10,209.7143,82.4, -,8.751458
10.35,3416.67,891.80,206.9048,82.4, -,8.751458
10.40,3428.78,891.40,206.9524,82.4, -,8.751458
10.45,3434.837,891.20,201.2381,82.4, -,8.751458
10.50,3443.925,890.90,198.4286,82.4, -,8.751458
10.55,3453.017,890.60,195.619,82.4, -,8.751458
10.60,3465.14,890.20,198.5238,82.4, -,8.751458
10.65,3471.204,890.00,195.6667,82.4, -,8.751458
10.70,3483.336,889.60,195.7619,82.4, -,8.751458
10.75,3492.437,889.30,192.9524,82.4, -,8.751458
10.80,3498.506,889.10,190.0952,82.4, -,8.751458
10.85,3504.575,888.90,187.2381,82.4, -,8.751458
10.90,3516.719,888.50,190.1905,82.4, -,8.751458
10.95,3522.792,888.30,184.4762,82.4, -,8.751458
11.00,3534.941,887.90,187.4286,82.4, -,8.751458
11.05,3541.018,887.70,184.619,82.4, -,8.751458
11.10,3550.135,887.40,181.7619,82.4, -,8.751458
11.15,3559.255,887.10,181.8095,82.4, -,8.751458
11.20,3568.377,886.80,181.8571,82.4, -,8.751458
11.25,3574.46,886.60,179.0476,82.4, -,8.751458
11.30,3583.586,886.30,176.2381,82.4, -,8.751458
11.35,3589.672,886.10,173.381,82.4, -,8.751458
11.40,3598.802,885.80,173.4286,82.4, -,8.751458
11.45,3604.89,885.60,167.7143,82.4, -,8.751458
11.50,3610.978,885.40,167.7619,82.4, -,8.770906
11.55,3620.115,885.10,167.8095,82.4, -,8.770906
11.60,3626.206,884.90,164.9524,82.4, -,8.770906
11.65,3632.3,884.70,159.2381,82.4, -,8.770906
11.70,3641.441,884.40,162.1905,82.4, -,8.770906
11.75,3647.538,884.20,156.4286,82.4, -,8.770906
11.80,3656.684,883.90,156.4762,82.4, -,8.770906
11.85,3662.783,883.70,156.5238,82.4, -,8.770906
11.90,3668.883,883.50,156.5714,82.4, -,8.770906
11.95,3678.035,883.20,153.7143,82.4, -,8.770906
12.00,3684.138,883.00,153.7619,82.4, -,8.770906
12.05,3690.242,882.80,148,82.4, -,8.770906
12.10,3696.347,882.60,148,82.4, -,8.770906
12.15,3702.452,882.40,145.1429,82.4, -,8.770906
12.20,3708.56,882.20,142.2857,82.4, -,8.770906
12.25,3714.668,882.00,139.4286,82.4, -,8.770906
12.30,3720.778,881.80,139.4286,82.4, -,8.770906
12.35,3723.833,881.70,133.619,82.4, -,8.770906
12.40,3733,881.40,136.5238,82.4, -,8.770906
12.45,3739.113,881.20,133.619,82.4, -,8.770906
12.50,3745.227,881.00,133.619,82.4, -,8.770906
12.55,3751.342,880.80,133.619,82.4, -,8.751458
12.60,3757.459,880.60,130.7143,82.4, -,8.751458
12.65,3760.517,880.50,127.8095,82.4, -,8.751458
12.70,3766.635,880.30,127.8095,82.4, -,8.751458
12.75,3772.754,880.10,124.9048,82.4, -,8.751458
12.80,3778.873,879.90,124.9048,82.4, -,8.751458
12.85,3781.935,879.80,119.0952,82.4, -,8.751458
12.90,3788.057,879.60,119.0952,82.4, -,8.751458
12.95,3794.178,879.40,119.0952,82.4, -,8.751458
13.00,3800.303,879.20,116.1905,82.4, -,8.751458
13.05,3803.366,879.10,113.2857,82.4, -,8.751458
13.10,3809.491,878.90,113.2857,82.4, -,8.751458
13.15,3812.555,878.80,110.381,82.4, -,8.751458
13.20,3818.683,878.60,110.4286,82.4, -,8.751458
13.25,3824.81,878.40,110.4762,82.4, -,8.751458
13.30,3827.876,878.30,107.5714,82.4, -,8.751458
13.35,3830.94,878.20,104.6667,82.4, -,8.751458
13.40,3834.007,878.10,104.6667,82.4, -,8.751458
13.45,3840.136,877.90,101.8095,82.4, -,8.751458
13.50,3843.204,877.80,98.90476,82.4, -,8.770906
13.55,3849.337,877.60,98.95238,82.4, -,8.770906
13.60,3852.404,877.50,96.04762,82.4, -,8.770906
13.65,3858.539,877.30,96.09524,82.4, -,8.770906
13.70,3861.606,877.20,96.09524,82.4, -,8.770906
13.75,3864.675,877.10,93.19048,82.4, -,8.770906
13.80,3867.743,877.00,90.28571,82.4, -,8.770906
13.85,3870.811,876.90,87.38095,82.4, -,8.770906
13.90,3876.949,876.70,90.33334,82.4, -,8.770906
13.95,3880.02,876.60,87.42857,82.4, -,8.770906
14.00,3880.02,876.60,81.61905,82.4, -,8.770906
14.05,3886.158,876.40,81.66666,82.4, -,8.770906
14.10,3889.23,876.30,81.66666,82.4, -,8.770906
14.15,3892.3,876.20,78.7619,82.4, -,8.770906
14.20,3895.372,876.10,78.7619,82.4, -,8.770906
14.25,3898.442,876.00,75.80952,82.4, -,8.770906
14.30,3901.513,875.90,72.85714,82.4, -,8.770906
14.35,3904.586,875.80,72.85714,82.4, -,8.770906
14.40,3907.657,875.70,72.85714,82.4, -,8.770906
14.45,3910.731,875.60,72.85714,82.4, -,8.770906
14.50,3913.803,875.50,69.90476,82.4, -,8.770906
14.55,3916.875,875.40,69.90476,82.22, -,8.770906
14.60,3919.949,875.30,66.95238,82.22, -,8.770906
14.65,3923.022,875.20,66.95238,82.22, -,8.770906
14.70,3923.022,875.20,61.09524,82.22, -,8.770906
14.75,3926.097,875.10,61.09524,82.22, -,8.770906
14.80,3929.17,875.00,61.09524,82.22, -,8.770906
14.85,3929.17,875.00,58.19048,82.22, -,8.770906
14.90,3929.17,875.00,55.28571,82.22, -,8.770906
14.95,3932.244,874.90,52.33333,82.22, -,8.770906
15.00,3935.32,874.80,52.38095,82.22, -,8.770906
15.05,3935.32,874.80,52.38095,82.22, -,8.770906
15.10,3938.394,874.70,49.42857,82.22, -,8.770906
15.15,3938.394,874.70,46.52381,82.22, -,8.770906
15.20,3941.47,874.60,46.57143,82.22, -,8.770906
15.25,3944.545,874.50,46.57143,82.22, -,8.770906
15.30,3944.545,874.50,43.66667,82.22, -,8.770906
15.35,3947.62,874.40,43.66667,82.22, -,8.770906
15.40,3947.62,874.40,40.76191,82.22, -,8.770906
15.45,3947.62,874.40,37.85714,82.22, -,8.770906
15.50,3950.698,874.30,37.90476,82.76, -,8.770906
15.55,3950.698,874.30,35,82.76, -,8.770906
15.60,3953.773,874.20,35.04762,82.76, -,8.770906
15.65,3953.773,874.20,32.14286,82.76, -,8.770906
15.70,3953.773,874.20,29.23809,82.76, -,8.770906
15.75,3953.773,874.20,29.23809,82.76, -,8.770906
15.80,3956.851,874.10,29.28572,82.76, -,8.770906
15.85,3956.851,874.10,26.38095,82.76, -,8.770906
15.90,3956.851,874.10,26.38095,82.76, -,8.770906
15.95,3956.851,874.10,26.38095,82.76, -,8.770906
16.00,3956.851,874.10,23.47619,82.76, -,8.770906
16.05,3956.851,874.10,20.52381,82.76, -,8.770906
16.10,3959.927,874.00,23.47619,82.76, -,8.770906
16.15,3959.927,874.00,20.57143,82.76, -,8.770906
16.20,3956.851,874.10,17.61905,82.76, -,8.770906
16.25,3959.927,874.00,17.61905,82.76, -,8.770906
16.30,3959.927,874.00,14.71429,82.76, -,8.770906
16.35,3959.927,874.00,14.71429,82.76, -,8.770906
16.40,3959.927,874.00,11.80952,82.76, -,8.770906
16.45,3956.851,874.10,8.857142,82.76, -,8.770906
16.50,3956.851,874.10,8.857142,82.76, -,8.770906
16.55,3956.851,874.10,5.904762,82.76, -,8.770906
16.60,3956.851,874.10,5.904762,82.76, -,8.770906
16.65,3956.851,874.10,2.952381,82.76, -,8.770906
16.70,3953.773,874.20,0,82.76, -,8.770906
16.75,3953.773,874.20,0,82.76, -,8.770906
16.80,3953.773,874.20,0,82.76, -,8.770906
16.85,3950.698,874.30,-5.904762,82.76, -,8.770906
16.90,3947.62,874.40,-8.857142,82.76, -,8.770906
16.95,3947.62,874.40,-8.857142,82.76, -,8.770906
17.00,3947.62,874.40,-8.857142,82.76, -,8.770906
17.05,3944.545,874.50,-11.7619,82.76, -,8.770906
17.10,3944.545,874.50,-11.7619,82.76, -,8.770906
17.15,3944.545,874.50,-14.71429,82.76, -,8.770906
17.20,3097.314,902.40,-821.619,82.76, Drogue,8.770906
17.25,3253.597,897.20,-669.8095,82.76, -,8.770906
17.30,4040.027,871.40,76.2381,82.76, -,8.770906
17.35,3959.927,874.00,-0.04761905,82.76, -,8.770906
17.40,3956.851,874.10,-3,82.76, -,8.770906
17.45,3956.851,874.10,-3,82.76, -,8.770906
17.50,3956.851,874.10,-0.04761905,82.76, -,8.770906
17.55,3956.851,874.10,-0.04761905,82.76, -,8.770906
17.60,3953.773,874.20,-3,82.76, -,8.770906
17.65,3947.62,874.40,-8.857142,82.76, -,8.770906
17.70,3947.62,874.40,-8.857142,82.76, -,8.770906
17.75,3944.545,874.50,-8.809524,82.76, -,8.770906
17.80,3944.545,874.50,-8.809524,82.76, -,8.770906
17.85,3941.47,874.60,-11.71429,82.76, -,8.770906
17.90,3947.62,874.40,-2.904762,82.76, -,8.770906
17.95,3950.698,874.30,3,82.76, -,8.770906
18.00,3956.851,874.10,8.857142,82.76, -,8.770906
18.05,3956.851,874.10,8.857142,82.76, -,8.770906
18.10,3966.082,873.80,20.57143,82.76, -,8.770906
18.15,3975.316,873.50,29.38095,82.76, -,8.770906
18.20,3981.474,873.30,35.23809,82.76, -,8.770906
18.25,3956.851,874.10,818.7143,82.76, -,8.770906
18.30,3932.244,874.90,646.4286,82.76, -,8.770906
18.35,3953.773,874.20,-82.04762,82.76, -,8.770906
18.40,3984.552,873.20,23.57143,82.76, -,8.770906
18.45,3987.633,873.10,29.47619,82.76, -,8.770906
18.50,3978.394,873.40,20.66667,82.76, -,8.770906
18.55,3950.698,874.30,-5.714286,82.76, -,8.770906
18.60,3910.731,875.60,-43.76191,82.76, -,8.770906
18.65,3904.586,875.80,-46.66667,82.76, -,8.770906
18.70,3929.17,875.00,-17.38095,82.76, -,8.770906
18.75,3959.927,874.00,11.90476,82.76, -,8.770906
18.80,3966.082,873.80,20.66667,82.76, -,8.770906
18.85,3919.949,875.30,-23.28572,82.76, -,8.770906
18.90,3913.803,875.50,-26.23809,82.76, -,8.770906
18.95,3938.394,874.70,-8.666667,82.76, -,8.770906
19.00,3944.545,874.50,-5.761905,82.76, -,8.770906
19.05,3916.875,875.40,-37.95238,82.76, -,8.770906
19.10,3904.586,875.80,-49.66667,82.76, -,8.770906
19.15,3913.803,875.50,-49.71429,82.76, -,8.770906
19.20,3898.442,876.00,-73.14286,82.76, -,8.770906
19.25,3870.811,876.90,-105.3333,82.76, -,8.770906
19.30,3849.337,877.60,-102.3333,82.76, -,8.770906
19.35,3837.072,878.00,-90.57143,82.76, -,8.770906
19.40,3846.27,877.70,-102.3333,82.76, -,8.770906
19.45,3849.337,877.60,-128.7619,82.76, -,8.770906
19.50,3849.337,877.60,-131.7143,82.76, -,8.732011
19.55,3843.204,877.80,-128.7619,82.76, -,8.732011
19.60,3834.007,878.10,-111.1429,82.76, -,8.732011
19.65,3834.007,878.10,-73.09524,82.76, -,8.732011
19.70,3834.007,878.10,-67.2381,82.76, -,8.732011
19.75,3834.007,878.10,-90.66666,82.76, -,8.732011
19.80,3837.072,878.00,-117.0476,82.76, -,8.732011
19.85,3846.27,877.70,-114.1429,82.76, -,8.732011
19.90,3852.404,877.50,-64.33334,82.76, -,8.732011
19.95,3846.27,877.70,-64.33334,82.76, -,8.732011
20.00,3846.27,877.70,-87.7619,82.76, -,8.732011
20.05,3827.876,878.30,-111.1429,82.76, -,8.732011
20.10,3800.303,879.20,-111.0476,82.76, -,8.732011
20.15,3781.935,879.80,-116.8095,82.76, -,8.732011
20.20,3766.635,880.30,-140.1429,82.76, -,8.732011
20.25,3760.517,880.50,-131.3333,82.76, -,8.732011
20.30,3812.555,878.80,-55.42857,82.76, -,8.732011
20.35,3815.618,878.70,-32.09524,82.76, -,8.732011
20.40,3824.81,878.40,-11.66667,82.76, -,8.732011
20.45,3830.94,878.20,-14.57143,82.76, -,8.732011
20.50,3818.683,878.60,-29.14286,82.76, -,8.732011
20.55,3800.303,879.20,-46.66667,82.76, -,8.732011
20.60,3797.241,879.30,-43.71429,82.76, -,8.732011
20.65,3812.555,878.80,-20.38095,82.76, -,8.732011
20.70,3797.241,879.30,-34.95238,82.76, -,8.732011
20.75,3766.635,880.30,-64.09524,82.76, -,8.732011
20.80,3763.575,880.40,-67,82.76, -,8.732011
20.85,3772.754,880.10,-61.14286,82.76, -,8.732011
20.90,3772.754,880.10,-69.90476,82.76, -,8.732011
20.95,3775.814,880.00,-72.85714,82.76, -,8.732011
21.00,3760.517,880.50,-81.57143,82.76, -,8.732011
21.05,3745.227,881.00,-96.14286,82.76, -,8.732011
21.10,3748.284,880.90,-75.71429,82.76, -,8.732011
21.15,3763.575,880.40,-34.90476,82.76, -,8.732011
21.20,3784.995,879.70,2.952381,82.76, Aux,8.732011
21.25,3791.117,879.50,23.33333,82.76, -,8.732011
21.30,3760.517,880.50,0,82.76, -,8.732011
21.35,3729.944,881.50,-78.66666,82.76, -,8.732011
21.40,3714.668,882.00,-96.14286,82.76, -,8.732011
21.45,3705.507,882.30,-113.619,82.76, -,8.732011
21.50,3714.668,882.00,-110.7619,82.58, -,8.732011
21.55,3733,881.40,-81.61905,82.58, -,8.732011
21.60,3745.227,881.00,-52.42857,82.58, -,8.732011
21.65,3736.057,881.30,-58.23809,82.58, -,8.732011
21.70,3729.944,881.50,-78.61905,82.58, -,8.732011
21.75,3714.668,882.00,-78.61905,82.58, -,8.732011
21.80,3717.722,881.90,-46.57143,82.58, -,8.732011
21.85,3717.722,881.90,-43.66667,82.58, -,8.732011
21.90,3708.56,882.20,-61.14286,82.58, -,8.732011
21.95,3696.347,882.60,-72.7619,82.58, -,8.732011
22.00,3687.189,882.90,-84.38095,82.58, -,8.732011
22.05,3678.035,883.20,-78.52381,82.58, -,8.732011
22.10,3681.087,883.10,-61.04762,82.58, -,8.732011
22.15,3690.242,882.80,-55.23809,82.58, -,8.732011
22.20,3693.294,882.70,-66.90476,82.58, -,8.732011
22.25,3699.4,882.50,-81.47619,82.58, -,8.732011
22.30,3684.138,883.00,-101.8095,82.58, -,8.732011
22.35,3665.834,883.60,-90.09524,82.58, -,8.732011
22.40,3644.49,884.30,-81.33334,82.58, -,8.732011
22.45,3632.3,884.70,-78.38095,82.58, -,8.732011
22.50,3626.206,884.90,-75.47619,82.58, -,8.732011
22.55,3610.978,885.40,-98.71429,82.58, -,8.732011
22.60,3592.714,886.00,-133.5714,82.58, -,8.732011
22.65,3583.586,886.30,-153.9524,82.58, -,8.732011
22.70,3580.542,886.40,-148.1429,82.58, -,8.732011
22.75,3583.586,886.30,-139.4286,82.58, -,8.732011
22.80,3595.757,885.90,-113.2857,82.58, -,8.732011
22.85,3607.934,885.50,-104.5714,82.58, -,8.732011
22.90,3614.024,885.30,-98.7619,82.58, -,8.732011
22.95,3595.757,885.90,-107.4286,82.58, -,8.732011
23.00,3571.417,886.70,-119,82.58, -,8.732011
23.05,3568.377,886.80,-113.1905,82.58, -,8.732011
23.10,3583.586,886.30,-90,82.58, -,8.732011
23.15,3577.501,886.50,-98.71429,82.58, -,8.732011
23.20,3534.941,887.90,-147.9524,82.58, -,8.732011
23.25,3519.754,888.40,-165.3333,82.58, -,8.732011
23.30,3559.255,887.10,-133.5238,82.58, -,8.732011
23.35,3559.255,887.10,-119,82.58, -,8.732011
23.40,3510.646,888.70,-147.8571,82.58, -,8.732011
23.45,3486.369,889.50,-150.6667,82.58, -,8.732011
23.50,3510.646,888.70,-115.9048,82.58, -,8.732011
23.55,3531.904,888.00,-89.85714,82.58, -,8.732011
23.60,3531.904,888.00,-75.33334,82.58, -,8.732011
23.65,3522.792,888.30,-66.61905,82.58, -,8.732011
23.70,3501.54,889.00,-78.14286,82.58, -,8.732011
23.75,3483.336,889.60,-92.57143,82.58, -,8.732011
23.80,3462.109,890.30,-115.7143,82.58, -,8.732011
23.85,3440.896,891.00,-147.4762,82.58, -,8.732011
23.90,3453.017,890.60,-147.5714,82.58, -,8.732011
23.95,3480.302,889.70,-127.381,82.58, -,8.732011
